Date,Close, Open, High, Low, Volume
11/27/2015,138.46,138,138.81,137.21,1415840
11/25/2015,138,138.37,138.43,137.375,3238166
11/24/2015,138.6,137.65,139.34,137.31,3407553
11/23/2015,138.46,138.53,138.87,137.12,5137820
11/20/2015,138.5,137.37,138.915,137.25,5174850
11/19/2015,136.74,136.21,137.7355,136.01,4753303
11/18/2015,135.82,134.79,135.91,134.26,4135085
11/17/2015,133.82,134.22,134.82,133.31,2801192
11/16/2015,133.71,131.79,134.09,131.79,4165133
11/13/2015,131.75,132.95,133,131.65,4582895
11/12/2015,133.04,134.7,134.7,133.01,4697877
11/11/2015,135.02,136.09,136.2,134.5,3164095
11/10/2015,135.47,135.36,135.735,134.12,4448658
11/9/2015,135.31,137.92,138.08,134.88,8068693
11/6/2015,138.25,138.6,139.55,137.87,4736805
11/5/2015,139.89,141.61,142.38,139.63,5089561
11/4/2015,141.63,142.55,142.65,141.3,3516890
11/3/2015,141.88,140.02,142.8,139.9,4349317
11/2/2015,140.37,140.5,140.5165,139.57,3822205
10/30/2015,140.08,140.44,141.33,139.9,3975336
10/29/2015,140.55,140.36,140.82,139.0201,3703215
10/28/2015,140.83,137.92,141.23,137.5,8502681
10/27/2015,137.86,143.51,143.83,137.33,14997830
10/26/2015,143.66,144.75,145,143.21,3485906
10/23/2015,144.68,144.61,145.49,143.7,5363390
10/22/2015,144.09,141.74,145.07,141.62,5568059
10/21/2015,140.92,140.25,142.66,139.3,7124230
10/20/2015,140.64,142.49,142.88,140.27,15973290
10/19/2015,149.22,149.85,149.97,148.38,7784210
10/16/2015,150.39,150.45,151.2,149.26,3477632
10/15/2015,150.09,150.91,151.24,148.58,3475724
10/14/2015,150.01,149.6,150.65,149.02,3348472
10/13/2015,149.62,150.78,150.78,149.18,3915682
10/12/2015,151.14,152.4,152.58,150.85,3225252
10/9/2015,152.39,152.46,153.147,151.27,3531007
10/8/2015,152.28,149.69,153.019,149.29,4781062
10/7/2015,150.09,150.04,150.73,148.8565,2986110
10/6/2015,148.78,149.06,150.15,148.49,3011246
10/5/2015,149.04,145.82,149.8925,145.82,5127784
10/2/2015,144.58,141.05,144.59,140.56,3053628
10/1/2015,143.59,145.31,145.67,141.59,3876222
9/30/2015,144.97,143.69,145.71,143.66,3943084
9/29/2015,142.47,141.99,142.66,141.1501,4763509
9/28/2015,142.52,144.42,145.38,142.47,4314456
9/25/2015,145.42,145.55,146.27,144.53,3465167
9/24/2015,144.41,142.6,145.07,141.95,3266646
9/23/2015,143.66,144.21,144.57,142.75,2674220
9/22/2015,144.43,144.62,145.06,143.7699,3557686
9/21/2015,146.48,145.39,146.98,144.92,3824258
9/18/2015,144.51,146.05,146.385,143.98,7939583
9/17/2015,148.14,148.1,149.68,147.3,3959184
9/16/2015,148.41,147.84,148.89,147.54,2799222
9/15/2015,147.53,146.6,147.93,145.76,2713661
9/14/2015,145.65,147.37,147.37,145.41,3220004
9/11/2015,147.37,145.91,147.5,145.67,3113803
9/10/2015,146.2,145.85,147.16,144.51,3458854
9/9/2015,145.05,148.74,149.04,144.85,3399297
9/8/2015,147.23,145.86,147.34,145.66,3919644
9/4/2015,143.7,144.57,145.4,143.32,4192876
9/3/2015,146.78,146.05,148.03,145.77,3595764
9/2/2015,145.05,144.74,145.08,143.18,4250688
9/1/2015,142.68,144.91,144.98,141.85,5267687
8/31/2015,147.89,147.38,148.4,146.26,4083861
8/28/2015,147.98,147.75,148.2,147.18,4061510
8/27/2015,148.54,148.5,148.97,145.66,4792185
8/26/2015,146.7,144.09,146.98,142.14,6197128
8/25/2015,140.96,146.94,147.11,140.62,6898457
8/24/2015,143.47,143.47,147.76,142.32,10186520
8/21/2015,148.85,151.5,153.19,148.7,7344606
8/20/2015,152.66,152.74,153.91,152.5,3981843
8/19/2015,153.94,155.15,155.67,153.41,4203777
8/18/2015,156.01,155.51,156.52,155.25,2018032
8/17/2015,156.31,155.2,156.69,154.7,2243551
8/14/2015,155.75,155,156.21,154.58,3222424
8/13/2015,155.07,156.06,156.09,154.3171,2533318
8/12/2015,156.16,154.26,156.52,153.95,3621923
8/11/2015,155.51,155.96,155.99,154.86,3158019
8/10/2015,156.75,156.77,157.4652,156.12,4610586
8/7/2015,155.12,155.89,156.25,154.335,3794472
8/6/2015,156.32,157.13,157.54,156.18,3004487
8/5/2015,157.9,159.1,159.54,157.48,3469300
8/4/2015,157.6,158.4,158.82,156.87,5253212
8/3/2015,158.71,161.7,161.85,157.9,4611807
7/31/2015,161.99,161.4,162.06,160.63,3580225
7/30/2015,160.96,160.5,161.4,159.75,1994600
7/29/2015,161.09,160,161.5,159.39,3376951
7/28/2015,160.05,159.91,160.19,158.5,2720720
7/27/2015,159.07,159,160.18,158.6,3705475
7/24/2015,159.75,161.29,161.93,159.41,3770407
7/23/2015,161.73,160.27,162.75,159.83,5028356
7/22/2015,160.35,162.73,163.0695,159.7,7173079
7/21/2015,163.07,164.34,166.35,162.02,13727110
7/20/2015,173.22,172.79,173.78,172.14,7251305
7/17/2015,172.51,170.33,172.52,170.1,4346777
7/16/2015,171,169.47,171.09,169.16,3529424
7/15/2015,168.53,168.48,169.27,168,1997729
7/14/2015,168.61,169.43,169.54,168.24,3021166
7/13/2015,169.38,167.93,169.89,167.52,4225488
7/10/2015,166.95,165.66,167.4,165.515,4538349
7/9/2015,163.85,165.34,165.51,163.7,4199088
7/8/2015,163.16,164,164.94,162.68,2776271
7/7/2015,165,164.94,165.35,162.2317,3549861
7/6/2015,164.73,163.83,165.23,163.52,3077410
7/2/2015,165.09,165.05,165.32,164.42,2851396
7/1/2015,164.49,163.97,165.61,163.6,3214437
6/30/2015,162.66,163.99,164,162.12,3597257
6/29/2015,162.97,163.92,165.35,162.89,3313914
6/26/2015,165.46,166.23,166.8116,165.23,8925498
6/25/2015,166.08,167.8,168.13,166.08,2408705
6/24/2015,166.97,168.71,168.84,166.8301,3548079
6/23/2015,168.62,168.38,169.97,167.573,3700989
6/22/2015,167.73,167.65,168.34,167.2,2335796
6/19/2015,166.99,167.62,168.42,166.77,7015534
6/18/2015,168.25,167.05,168.72,167.05,3330764
6/17/2015,167.17,167,167.8476,166.1,2862993
6/16/2015,166.84,166.33,167.4,165.91,3249752
6/15/2015,166.26,165.33,166.44,164.25,4242795
6/12/2015,166.99,168.23,168.3,166.69,3062125
6/11/2015,168.78,169.26,170.44,168.54,3463893
6/10/2015,168.92,166.49,169.39,166.06,4680002
6/9/2015,165.68,165.34,166.02,163.37,3394390
6/8/2015,165.34,167.17,167.28,165.02,3758676
6/5/2015,167.4,168.25,168.9103,167.2,3100401
6/4/2015,168.38,169.53,170.6,167.93,3076991
6/3/2015,169.92,170.5,171.5601,169.63,2131031
6/2/2015,169.65,169.66,170.45,168.43,2571662
6/1/2015,170.18,170.21,171.04,169.03,2982367
5/29/2015,169.65,171.35,171.35,169.65,4075576
5/28/2015,171.71,171.45,171.84,170.66,1731347
5/27/2015,172,171.16,172.48,170.49,2764328
5/26/2015,170.13,172.11,172.12,169.13,3841937
5/22/2015,172.22,173.04,173.39,172.19,2849142
5/21/2015,173.34,173.32,174.14,173.035,2293645
5/20/2015,173.76,173.33,174.44,172.46,2300693
5/19/2015,173.48,172.97,173.75,171.93,2522984
5/18/2015,173.06,173.44,173.49,172.3,1930206
5/15/2015,173.26,173.91,174.41,172.6,2916087
5/14/2015,174.05,173.5,174.4,173.22,2438669
5/13/2015,172.28,171.24,172.74,170.75,2457170
5/12/2015,170.55,170.55,171.4899,168.84,2954387
5/11/2015,171.12,172.65,172.99,170.86,2657123
5/8/2015,172.68,172.94,173.33,172.24,3092479
5/7/2015,170.99,169.63,171.98,169.04,2472627
5/6/2015,170.05,172.9,174.05,168.86,3610295
5/5/2015,173.08,173.51,174.23,171.96,3593415
5/4/2015,173.97,174.47,176.3,173.7,4023794
5/1/2015,173.67,173.2,174,172.42,3311743
4/30/2015,171.29,173.77,174.28,170.3,5058348
4/29/2015,174.4,173.4,175.1303,172.8,4515143
4/28/2015,173.92,170.83,174.69,170.02,5814978
4/27/2015,170.73,170.89,171.49,170.3,3166588
4/24/2015,169.78,170.23,170.85,168.74,3887859
4/23/2015,170.24,165.23,171.91,165.14,8226707
4/22/2015,165.36,164.39,166,162.89,4022236
4/21/2015,164.26,166.07,167.38,164.05,9681557
4/20/2015,166.16,162.1,166.64,161.9,9572126
4/17/2015,160.67,161.75,161.86,160.03,4308880
4/16/2015,163.13,163.31,163.98,162.54,3130813
4/15/2015,164.13,162.63,164.96,162.5,3495848
4/14/2015,162.3,162.42,162.7352,160.79,2716418
4/13/2015,162.38,162.37,164,162.36,3868071
4/10/2015,162.86,162.34,163.33,161.25,2511035
4/9/2015,162.34,161.7,162.47,160.72,2263480
4/8/2015,161.85,161.72,163.55,161.01,2521583
4/7/2015,162.07,161.67,163.84,161.62,3147566
4/6/2015,162.04,159.69,162.8,158.702,3465581
4/2/2015,160.45,159.52,162.54,158.89,4671478
4/1/2015,159.18,160.23,160.62,158.39,3694519
3/31/2015,160.5,161.08,162.33,160.4,4254808
3/30/2015,162.67,161.31,163.6,161.25,4137986
3/27/2015,160.4,160.79,160.9,159.23,3477801
3/26/2015,160.59,159.27,161.25,158.91,4391017
3/25/2015,159.2,163.08,163.08,159.2,5428222
3/24/2015,163,164.79,164.89,162.9,4331090
3/23/2015,164.63,162.77,165.35,162.73,5929727
3/20/2015,162.88,160.95,163,160.35,9001842
3/19/2015,159.81,159.7,160.92,158.81,3871119
3/18/2015,159.81,156.85,160.7,155.8,5737794
3/17/2015,156.96,156.2,157.29,155.37,3311792
3/16/2015,157.08,155.05,157.09,154.8,3749638
3/13/2015,154.28,157.46,157.52,153.4,6057170
3/12/2015,157.98,156.27,158.72,156.27,4566291
3/11/2015,156.8,158.57,159.14,155.935,5709280
3/10/2015,157.81,159.6,160.23,157.81,4600260
3/9/2015,160.77,158.2,161.15,158.2,5193874
3/6/2015,158.5,160.19,161.44,158.06,4538724
3/5/2015,161.18,159.86,161.5,159.703,3787426
3/4/2015,159.42,160.54,160.56,158.72,3633335
3/3/2015,161.03,160.27,161.75,160,3234006
3/2/2015,160.48,161.68,161.89,159.8101,5910972
2/27/2015,161.94,161.05,162.29,160.16,4403866
2/26/2015,160.87,163.74,164.14,159.77,7107766
2/25/2015,162.81,164.94,164.96,162.58,4003088
2/24/2015,164.83,162.49,164.99,161.51,4048109
2/23/2015,162.91,164.23,164.4,162.5,2712218
2/20/2015,163.65,163.64,164.34,162.09,3346955
2/19/2015,163.89,162.05,164.49,161.44,3504269
2/18/2015,162.19,161.86,162.47,160.64,4358252
2/17/2015,160.96,159.75,161.41,159.73,2892929
2/13/2015,160.4,158.78,160.8,158.64,3706909
2/12/2015,158.52,158.72,159.5,158.09,3331904
2/11/2015,158.2,157.76,159.09,157.17,3626629
2/10/2015,158.56,156.74,158.56,155.08,4440579
2/9/2015,155.75,156,157.5,155.4,2981444
2/6/2015,156.72,157.34,158.08,156.23,3256440
2/5/2015,157.91,157.29,158.59,157.1501,5253628
2/4/2015,156.96,157.21,158.71,156.7,3676106
2/3/2015,158.47,154.75,158.6,154.75,5536804
2/2/2015,154.66,154,154.66,151.51,4711986
1/30/2015,153.31,153.91,155.24,153.04,6563442
1/29/2015,155.48,151.38,155.58,149.52,8312100
1/28/2015,151.55,154,154.53,151.55,4493190
1/27/2015,153.67,154.94,155.09,152.59,5659328
1/26/2015,156.36,158.26,159.46,155.77,7887907
1/23/2015,155.87,155.03,157.6,154.89,4830128
1/22/2015,155.39,151.94,155.72,151.76,6118450
1/21/2015,152.09,153.03,154.5,151.07,11891690
1/20/2015,156.95,156.7,157.33,154.03,8368458
1/16/2015,157.14,153.82,157.63,153.82,5755866
1/15/2015,154.57,156.69,156.97,154.16,4251472
1/14/2015,155.8,154.86,156.49,153.74,4679570
1/13/2015,156.81,157.26,159.97,155.68,4376654
1/12/2015,156.44,159,159.25,155.76,4185540
1/9/2015,159.11,158.42,160.34,157.25,4485123
1/8/2015,158.42,156.24,159.044,155.55,4240432
1/7/2015,155.05,157.2,157.2,154.03,4694891
1/6/2015,156.07,159.67,159.96,155.17,6140885
1/5/2015,159.51,161.27,161.27,159.19,4877949
1/2/2015,162.06,161.31,163.31,161,5521275
12/31/2014,160.44,160.41,161.5,160.38,4007568
12/30/2014,160.05,160.02,160.82,159.79,2820875
12/29/2014,160.51,162,162.34,159.45,3328597
12/26/2014,162.34,162.27,163.09,162.01,1912278
12/24/2014,161.82,162.88,162.99,161.61,1869977
12/23/2014,162.24,162.23,162.9,161.61,4044120
12/22/2014,161.44,158.33,161.91,158.33,4671176
12/19/2014,158.51,157.49,160.41,157.49,8863708
12/18/2014,157.68,153.58,157.68,153.3,7289467
12/17/2014,151.93,151.52,153.308,151.11,5135799
12/16/2014,151.41,152.03,154.89,150.5,6781567
12/15/2014,153.06,155.93,156.739,152.84,6489279
12/12/2014,155.38,160.25,160.5,155.33,8603486
12/11/2014,161.07,160.82,162.93,160.52,3987625
12/10/2014,160.51,163.01,163.33,160.03,4081495
12/9/2014,162.99,160.84,163.02,160.8,3865355
12/8/2014,161.86,163.29,163.29,161.54,2851383
12/5/2014,163.27,163.61,164.5,162.91,3013455
12/4/2014,164.05,164.01,164.5,163.01,3860288
12/3/2014,164.52,162.47,164.52,162,6432090
12/2/2014,162.67,162.47,162.73,161.64,3465647
12/1/2014,161.54,161.64,163.315,161.35,4165523
11/28/2014,162.17,162.75,163.37,161.44,2405512
11/26/2014,161.95,161.93,162.1,161.01,3966022
11/25/2014,161.76,162.65,163.5,161.56,4062338
11/24/2014,162.15,161.54,163.86,161.06,6615896
11/21/2014,160.92,161.83,161.95,160.75,4076193
11/20/2014,160.64,160.95,161.5,159.8,4182186
11/19/2014,161.43,162.05,162.1,160.96,3801179
11/18/2014,161.89,164.73,164.75,161.89,5410056
11/17/2014,164.16,164.16,164.97,163.72,4795042
11/14/2014,164.16,162.1,164.49,161.69,4974605
11/13/2014,162.79,162,162.8,161.8,3239343
11/12/2014,161.92,162.28,163,161.76,3377542
11/11/2014,163.3,163.7,163.9,162.6,3534400
11/10/2014,163.49,161.9,164.47,161.61,4956409
11/7/2014,162.07,161.42,162.2069,160.85,3491874
11/6/2014,161.46,161.28,161.53,160.05,4067487
11/5/2014,161.82,163.13,163.54,161.56,4102438
11/4/2014,162.65,164.34,164.36,162.24,4241264
11/3/2014,164.36,164.25,164.54,163.375,4683808
10/31/2014,164.4,165.48,165.59,163.6165,5817961
10/30/2014,164.35,163.5,164.62,163.02,3895869
10/29/2014,163.46,164.33,164.615,162.76,4738734
10/28/2014,163.6,162,163.6,161.8,7894973
10/27/2014,161.87,162,162.91,161.81,4989112
10/24/2014,162.08,162.08,162.44,161.45,6652126
10/23/2014,162.18,162.12,162.83,161.54,7599154
10/22/2014,161.79,162.41,165.41,161.1,11084830
10/21/2014,163.23,166.4,166.68,161.68,20947830
10/20/2014,169.1,166.845,170.331,166.69,23393800
10/17/2014,182.05,181.24,182.84,180.22,4350238
10/16/2014,179.84,179.8,181.48,178.69,5578469
10/15/2014,181.75,182.46,183.79,178.7488,6895843
10/14/2014,183.8,184.89,185.72,183.59,3924621
10/13/2014,183.52,185.49,186.65,183.42,3596738
10/10/2014,185.93,185.86,187.74,185.1,5090174
10/9/2014,186.42,189.12,189.5,186.09,2625359
10/8/2014,189.36,185.97,189.6,185.61,2982451
10/7/2014,185.71,187.77,188.12,185.54,2990954
10/6/2014,189.04,189.69,190.89,188.71,2099525
10/3/2014,188.67,188.11,189.37,187.56,3071521
10/2/2014,186.91,187.66,187.78,186.24,2281749
10/1/2014,187.17,189.91,190.4,186.79,3705432
9/30/2014,189.83,189.64,190.85,189.15,2870283
9/29/2014,189.64,188.51,189.96,188.12,2336317
9/26/2014,190.06,188.93,190.33,188.61,2493862
9/25/2014,189.01,192.05,192.5,188.97,4151355
9/24/2014,192.31,191,192.45,189.88,3082583
9/23/2014,191.62,192.75,193.07,191.52,3300715
9/22/2014,193.11,193.72,194.14,192.63,3288454
9/19/2014,194,194.54,195,193.19,8847306
9/18/2014,193.75,192.79,194.13,192.71,2963346
9/17/2014,192.8,193.22,193.64,192.3,3126159
9/16/2014,192.96,191.25,193.57,190.82,2561528
9/15/2014,191.81,191.42,192.49,190.58,2456411
9/12/2014,191.28,191.47,191.6,190.57,2900953
9/11/2014,191.72,191.08,192.78,190.12,2297955
9/10/2014,191.54,190.12,192.15,190.1,2763994
9/9/2014,189.99,190.34,190.74,189.78,2390391
9/8/2014,190.14,190.75,191.2,189.51,2524233
9/5/2014,191.2,190.53,191.75,190.09,2260202
9/4/2014,190.68,191.69,192.69,190.06,2864944
9/3/2014,191.95,192.39,192.95,191.86,1822765
9/2/2014,191.56,192.68,192.97,190.93,2679529
8/29/2014,192.3,192.28,192.75,191.14,2909422
8/28/2014,192,191.47,192.2986,190.66,1503582
8/27/2014,192.25,193.03,194.133,191.56,2190185
8/26/2014,192.99,191.02,193.53,191.02,3158767
8/25/2014,191.16,191.39,191.81,190.71,1723557
8/22/2014,190.41,190.77,191.88,190.29,1940334
8/21/2014,191.23,190.9,192.07,190.5,2496475
8/20/2014,190.1,189.86,190.39,189.25,2177642
8/19/2014,190.07,190.04,190.25,189.36,2038470
8/18/2014,189.36,188.1,189.81,187.76,2418687
8/15/2014,187.38,187.85,188.88,186.79,2814815
8/14/2014,187.88,187.57,188.17,186.93,1929422
8/13/2014,187.95,188,188.48,187.37,1794941
8/12/2014,187.34,187.45,188.69,186.81,1858635
8/11/2014,187.47,187.81,188.36,186.28,2527208
8/8/2014,186.63,184.4,186.67,183.58,2781486
8/7/2014,184.3,186.64,186.68,183.58,2708590
8/6/2014,185.97,185.36,186.88,184.44,3847041
8/5/2014,187.1,188.75,189.196,186.44,3307945
8/4/2014,189.64,189.35,189.95,188.6,2125035
8/1/2014,189.15,190.5,191.5,188.86,5178022
7/31/2014,191.67,192.84,194.29,191.54,4207339
7/30/2014,194,195.2,195.99,192.9,3943779
7/29/2014,194.57,195.3,195.89,194.54,3264124
7/28/2014,195.78,194.3,196.4,193.65,3242107
7/25/2014,194.4,195.3,195.9,193.7901,3376430
7/24/2014,195.24,193.95,195.62,193.75,3503667
7/23/2014,193.63,194.11,194.9,193.57,3584165
7/22/2014,194.09,191.59,194.72,191.56,4851325
7/21/2014,190.85,191.3,191.7,189.25,4154446
7/18/2014,192.5,191.96,193.44,190,8165628
7/17/2014,192.49,192.36,195.95,192,8827453
7/16/2014,192.36,192.24,193.36,190.76,7811181
7/15/2014,188.49,189.54,190.08,188.21,4858779
7/14/2014,189.86,188.55,190.44,188.53,4501073
7/11/2014,188,187.73,188.35,186.705,2402540
7/10/2014,187.7,186.44,188.05,186.21,3177816
7/9/2014,188.42,187.68,188.9,186.89,3309559
7/8/2014,187.22,187.65,188.08,186.37,3135115
7/7/2014,188.04,187.61,188.27,187.44,2958707
7/3/2014,188.53,188.39,188.806,187.35,2422363
7/2/2014,188.39,186.34,188.99,186.17,5092954
7/1/2014,186.35,181.7,187.27,181.7,6643078
6/30/2014,181.27,181.33,181.93,180.26,4223820
6/27/2014,181.71,179.77,182.46,179.66,4575380
6/26/2014,180.37,180.87,181.37,179.27,3258470
6/25/2014,180.72,180.25,180.97,180.06,2762820
6/24/2014,180.88,181.5,183,180.65,3875358
6/23/2014,182.14,181.92,182.25,181,3231689
6/20/2014,181.55,182.59,182.67,181.4,10686760
6/19/2014,182.82,184.12,184.47,182.356,3551005
6/18/2014,183.6,182.04,183.61,181.79,3925158
6/17/2014,182.26,181.9,182.81,181.56,2445357
6/16/2014,182.35,182.4,182.71,181.235,3538718
6/13/2014,182.56,182,183,181.52,2773423
6/12/2014,181.22,182.48,182.55,180.91,4425086
6/11/2014,182.25,183.61,184.2,182.01,4061486
6/10/2014,184.29,186.2,186.2199,183.82,4138348
6/9/2014,186.22,186.22,187.64,185.96,2728403
6/6/2014,186.37,186.47,187.65,185.9,3296692
6/5/2014,185.98,184.66,186.09,183.92,2852248
6/4/2014,184.51,184.71,185.45,184.2,2375817
6/3/2014,184.37,185.55,185.76,184.12,2515006
6/2/2014,185.69,184.76,186.2801,184.67,3200540
5/30/2014,184.36,183.38,184.57,182.49,4620386
5/29/2014,183.76,183.64,183.78,182.33,2759903
5/28/2014,183.08,184.48,184.88,182.94,3721398
5/27/2014,184.78,184.8,185.65,183.93,4793716
5/23/2014,185.94,185.84,186.14,185.3101,2562907
5/22/2014,185.68,186.45,186.45,185.03,2215309
5/21/2014,186.39,185.85,187.16,184.95,2984907
5/20/2014,184.89,186.25,186.7,184.7,3023761
5/19/2014,187,186.61,187.13,186.04,3270670
5/16/2014,187.06,186.27,187.41,185.93,3946049
5/15/2014,186.46,189.07,189.08,186.18,4202156
5/14/2014,188.72,191.91,191.99,188.17,5251499
5/13/2014,192.19,192.79,193.03,191.76,2226577
5/12/2014,192.57,191.12,193.02,190.94,3777411
5/9/2014,190.08,188.98,190.5854,188.37,2261646
5/8/2014,188.91,189.16,190.57,188.23,2431943
5/7/2014,189.3,189.34,190.3,186.93,3817452
5/6/2014,190.03,190.93,190.95,189.25,3186237
5/5/2014,191.26,191.05,191.49,189.8,2222041
5/2/2014,191.44,193.75,193.84,191.25,3049853
5/1/2014,193.53,196.31,196.74,193.15,3673954
4/30/2014,196.47,194.38,196.86,194.35,4206079
4/29/2014,195.11,193.59,195.94,193.41,4626270
4/28/2014,193.14,191.14,193.99,190.58,5632139
4/25/2014,189.63,190.54,190.67,189.11,3871007
4/24/2014,190.22,192.22,192.22,190.03,4407111
4/23/2014,191.73,191.79,192.41,190.11,4735761
4/22/2014,192.15,192.01,193,191.2,3878576
4/21/2014,192.27,189.8,192.805,189.74,5419311
4/17/2014,190.01,187.25,190.7,187.01,11248880
4/16/2014,196.4,198.05,198.71,195,8467967
4/15/2014,197.02,195.98,197.41,195.42,5351281
4/14/2014,197.77,196.24,198.24,195.88,5431064
4/11/2014,195.19,195.04,197,194.27,4834989
4/10/2014,195.68,196.06,199.21,195.66,8417865
4/9/2014,196.64,193.88,197,193.6,5480087
4/8/2014,193.29,193.89,194.1675,192.6898,5112029
4/7/2014,194.52,191.72,195.309,191.57,6740548
4/4/2014,191.77,193.12,193.97,191.28,6089856
4/3/2014,192.69,193.2,193.38,192.35,4074541
4/2/2014,193.55,194.24,194.5,192.49,4923642
4/1/2014,194.5,193.12,195.13,192.78,5394135
3/31/2014,192.49,191.64,193.77,191.4,8537265
3/28/2014,190.45,189.94,192.62,189.11,5193721
3/27/2014,189.83,191.91,192.67,189.322,6749697
3/26/2014,192.62,194.98,195.63,191.96,6851710
3/25/2014,195.04,188.76,195.395,188.7,10902080
3/24/2014,188.25,187.43,189.44,187.37,5738487
3/21/2014,186.67,188.5,188.7,186.4,12535240
3/20/2014,187.9,184.47,188.26,184.17,5059611
3/19/2014,184.71,185.6,186.7,183.5001,4319687
3/18/2014,186.81,185.99,187.9,185.54,3959058
3/17/2014,185.81,182.66,186.35,182.66,4938122
3/14/2014,182.21,183.89,184.29,182.21,5479729
3/13/2014,183.9,186.41,187,183.71,4912569
3/12/2014,186.22,186.01,187.45,185.89,4833043
3/11/2014,186.76,187.41,188.45,186.04,4229458
3/10/2014,186.39,187.55,188.37,185.849,4591236
3/7/2014,187.68,188.35,188.92,187.18,4117815
3/6/2014,187.64,187.37,188.39,186.9,3817326
3/5/2014,187.14,186.57,187.95,186.4,3485229
3/4/2014,186.44,185.81,187.16,185.68,4732965
3/3/2014,184.26,183.33,184.64,182.82,3950114
2/28/2014,185.17,185.38,186.12,183.65,4667852
2/27/2014,185.27,183.83,185.95,183.81,3827755
2/26/2014,184.06,183.94,185.28,183.56,3740658
2/25/2014,183.23,183.52,184.6,182.88,3902289
2/24/2014,183.45,182.82,185.16,182.82,4595312
2/21/2014,182.79,184.25,185.71,182.62,5699317
2/20/2014,184.26,182.96,184.8599,182.79,4968166
2/19/2014,182.95,182.74,185.65,182.41,4671489
2/18/2014,183.19,183.18,184,182.32,4435184
2/14/2014,183.69,181.26,184.43,180.99,4665473
2/13/2014,181.84,178.22,182.36,177.86,4481978
2/12/2014,180.24,179.52,181.25,179.26,3983048
2/11/2014,179.7,176.81,180.39,176.8,4647293
2/10/2014,177.14,176.97,177.65,176.25,3540399
2/7/2014,177.25,175.64,177.56,175.07,4725597
2/6/2014,174.67,173.97,174.85,173.79,4292241
2/5/2014,174.24,172.19,174.97,172.19,4712296
2/4/2014,172.84,173.53,173.75,172.36,4349776
2/3/2014,172.9,176.02,176.02,172.72,7186803
1/31/2014,176.68,176.11,177.835,175.34,5193390
1/30/2014,177.36,177.17,177.86,176.36,4853735
1/29/2014,176.4,175.98,178.53,175.89,4970930
1/28/2014,176.85,178.05,178.45,176.16,5333292
1/27/2014,177.9,179.605,179.65,177.66,5208563
1/24/2014,179.64,181.25,182.8141,179.64,6933359
1/23/2014,182.73,181.43,183.72,180.71,6973870
1/22/2014,182.25,181.28,183.5,179.67,13796110
1/21/2014,188.43,190.23,190.39,186.79,11013900
1/17/2014,190.09,188.04,190.81,187.86,7644597
1/16/2014,188.76,187.53,188.99,186.8,4770018
1/15/2014,187.74,185.82,188.65,185.49,4816491
1/14/2014,185.92,185.06,186.428,183.8818,4619224
1/13/2014,184.16,186.26,186.95,183.86,5784692
1/10/2014,187.26,188.31,188.57,186.28,4022381
1/9/2014,187.38,189.02,189.5,186.55,4321330
1/8/2014,187.97,189.33,189.4175,187.26,4603156
1/7/2014,189.71,186.39,190.35,186.38,5932330
1/6/2014,186,187.15,187.355,185.3,4067790
1/3/2014,186.64,185.83,187.35,185.3,4063215
1/2/2014,185.53,187.21,187.4,185.2,4546489
12/31/2013,187.57,186.49,187.79,186.3,3619745
12/30/2013,186.41,185.32,186.7,184.67,3018390
12/27/2013,185.08,185.84,186.5,184.56,3381617
12/26/2013,185.35,183.56,185.56,183.51,3325672
12/24/2013,183.22,181.955,183.5,181.91,1613614
12/23/2013,182.23,181.05,182.93,180.61,4079868
12/20/2013,180.02,180.12,182,180.02,7653466
12/19/2013,180.22,177.88,180.54,177.88,5927019
12/18/2013,178.7,176.45,178.74,174.851,5697697
12/17/2013,175.76,177.36,177.49,175.12,5471936
12/16/2013,177.85,173.22,178.35,172.73,7516991
12/13/2013,172.8,173.52,174.379,172.73,4184375
12/12/2013,173.37,175.06,175.8,173.3,5667903
12/11/2013,175.2,177,177.76,175.1,4089288
12/10/2013,177.12,176.9,177.67,176.06,4127768
12/9/2013,177.46,177.99,178.152,176.83,3796564
12/6/2013,177.67,176.7,178,176.01,4739819
12/5/2013,176.08,176.15,176.86,175.28,4384941
12/4/2013,175.74,175.37,177.5,175.16,5267364
12/3/2013,176.08,177,178.23,175.64,5852389
12/2/2013,177.48,179.46,179.59,177.12,4559956
11/29/2013,179.68,179.21,180.76,179,2870500
11/27/2013,178.97,177.83,180.18,177.82,4594274
11/26/2013,177.31,178.67,178.94,177.31,5755974
11/25/2013,178.94,180.25,180.75,177.82,7161754
11/22/2013,181.3,183.5,184.99,179.92,7610216
11/21/2013,184.13,185.54,185.75,183.411,4459451
11/20/2013,185.19,185.22,186.24,184.645,3645774
11/19/2013,185.25,184.63,186.2,184.15,4576892
11/18/2013,184.47,183.52,184.99,183.27,5344864
11/15/2013,183.19,182.38,183.28,181.16,5176136
11/14/2013,182.21,180.48,183.2,179.66,6321524
11/13/2013,183.55,182.27,183.55,181.59,4700516
11/12/2013,183.07,182.53,184.0487,182.26,4258523
11/11/2013,182.88,180.19,183.39,180.04,5222299
11/8/2013,179.99,178.83,180.08,177.35,6275035
11/7/2013,180,179.6,181.39,179.6,5219526
11/6/2013,179.19,177.91,179.75,177.78,4560079
11/5/2013,177.85,179.54,179.8,177.71,6096778
