Date,Close, Volume, Open, High, Low
1/28/2016,122.22,3942527,121.26,122.83,121.01
1/27/2016,120.96,5016159,122.73,123.37,120.65
1/26/2016,122.59,4614411,122.25,123.61,122.24
1/25/2016,122.08,5442719,122.1,124.23,121.64
1/22/2016,122.5,9237925,124.67,124.74,121.77
1/21/2016,122.91,8851281,121.3,125.1,120.5751
1/20/2016,121.86,16157470,118.46,123.99,118
1/19/2016,128.11,9834476,130.11,132.1,128.06
1/15/2016,130.03,8976154,130.01,130.88,128.87
1/14/2016,132.91,5708406,131.93,133.79,131.22
1/13/2016,131.17,4692792,133.5,134.2799,131.1
1/12/2016,132.9,5075282,133.65,133.78,131.13
1/11/2016,133.23,4970242,131.81,133.82,131.76
1/8/2016,131.63,4758257,133.18,133.816,131.32
1/7/2016,132.86,7023888,133.7,135.02,132.43
1/6/2016,135.17,4306874,134.38,135.58,133.62
1/5/2016,135.85,3924783,136.76,136.89,134.8501
1/4/2016,135.95,5219709,135.6,135.97,134.24
12/31/2015,137.62,3461424,139.07,139.1,137.57
12/30/2015,139.34,2985717,139.58,140.44,139.22
12/29/2015,139.78,3943676,138.25,140.06,138.2
12/28/2015,137.61,3139777,137.74,138.045,136.54
12/24/2015,138.25,1495226,138.43,138.88,138.11
12/23/2015,138.54,5164909,138.3,139.305,138.11
12/22/2015,137.93,4263538,135.88,138.19,135.65
12/21/2015,135.5,5595538,135.83,135.83,134.02
12/18/2015,134.9,9991752,136.41,136.96,134.27
12/17/2015,136.75,4088762,139.35,139.5,136.3075
12/16/2015,139.29,4342627,139.12,139.65,137.79
12/15/2015,137.79,4234341,137.4,138.97,137.28
12/14/2015,135.93,5139876,135.31,136.14,134.02
12/11/2015,134.57,5331017,135.23,135.44,133.91
12/10/2015,136.78,4221668,137.03,137.85,135.7201
12/9/2015,136.61,4614971,137.38,139.84,136.23
12/8/2015,138.05,3904753,138.28,139.06,137.53
12/7/2015,139.55,3279280,140.16,140.41,138.81
12/4/2015,140.43,4567252,138.09,141.02,137.99
12/3/2015,138.92,5904111,140.1,140.73,138.19
12/2/2015,139.7,3717357,140.93,141.21,139.5
12/1/2015,141.28,4189424,139.58,141.4,139.58
11/30/2015,139.42,4481989,138.61,139.9,138.52
11/27/2015,138.46,1415840,138,138.81,137.21
11/25/2015,138,3238166,138.37,138.43,137.375
11/24/2015,138.6,3407553,137.65,139.34,137.31
11/23/2015,138.46,5137820,138.53,138.87,137.12
11/20/2015,138.5,5174850,137.37,138.915,137.25
11/19/2015,136.74,4753303,136.21,137.7355,136.01
11/18/2015,135.82,4135085,134.79,135.91,134.26
11/17/2015,133.82,2801192,134.22,134.82,133.31
11/16/2015,133.71,4165133,131.79,134.09,131.79
11/13/2015,131.75,4582895,132.95,133,131.65
11/12/2015,133.04,4697877,134.7,134.7,133.01
11/11/2015,135.02,3164095,136.09,136.2,134.5
11/10/2015,135.47,4448658,135.36,135.735,134.12
11/9/2015,135.31,8068693,137.92,138.08,134.88
11/6/2015,138.25,4736805,138.6,139.55,137.87
11/5/2015,139.89,5089561,141.61,142.38,139.63
11/4/2015,141.63,3516890,142.55,142.65,141.3
11/3/2015,141.88,4349317,140.02,142.8,139.9
11/2/2015,140.37,3822205,140.5,140.5165,139.57
10/30/2015,140.08,3975336,140.44,141.33,139.9
10/29/2015,140.55,3703215,140.36,140.82,139.0201
10/28/2015,140.83,8502681,137.92,141.23,137.5
10/27/2015,137.86,14997830,143.51,143.83,137.33
10/26/2015,143.66,3485906,144.75,145,143.21
10/23/2015,144.68,5363390,144.61,145.49,143.7
10/22/2015,144.09,5568059,141.74,145.07,141.62
10/21/2015,140.92,7124230,140.25,142.66,139.3
10/20/2015,140.64,15973290,142.49,142.88,140.27
10/19/2015,149.22,7784210,149.85,149.97,148.38
10/16/2015,150.39,3477632,150.45,151.2,149.26
10/15/2015,150.09,3475724,150.91,151.24,148.58
10/14/2015,150.01,3348472,149.6,150.65,149.02
10/13/2015,149.62,3915682,150.78,150.78,149.18
10/12/2015,151.14,3225252,152.4,152.58,150.85
10/9/2015,152.39,3531007,152.46,153.147,151.27
10/8/2015,152.28,4781062,149.69,153.019,149.29
10/7/2015,150.09,2986110,150.04,150.73,148.8565
10/6/2015,148.78,3011246,149.06,150.15,148.49
10/5/2015,149.04,5127784,145.82,149.8925,145.82
10/2/2015,144.58,3053628,141.05,144.59,140.56
10/1/2015,143.59,3876222,145.31,145.67,141.59
9/30/2015,144.97,3943084,143.69,145.71,143.66
9/29/2015,142.47,4763509,141.99,142.66,141.1501
9/28/2015,142.52,4314456,144.42,145.38,142.47
9/25/2015,145.42,3465167,145.55,146.27,144.53
9/24/2015,144.41,3266646,142.6,145.07,141.95
9/23/2015,143.66,2674220,144.21,144.57,142.75
9/22/2015,144.43,3557686,144.62,145.06,143.7699
9/21/2015,146.48,3824258,145.39,146.98,144.92
9/18/2015,144.51,7939583,146.05,146.385,143.98
9/17/2015,148.14,3959184,148.1,149.68,147.3
9/16/2015,148.41,2799222,147.84,148.89,147.54
9/15/2015,147.53,2713661,146.6,147.93,145.76
9/14/2015,145.65,3220004,147.37,147.37,145.41
9/11/2015,147.37,3113803,145.91,147.5,145.67
9/10/2015,146.2,3458854,145.85,147.16,144.51
9/9/2015,145.05,3399297,148.74,149.04,144.85
9/8/2015,147.23,3919644,145.86,147.34,145.66
9/4/2015,143.7,4192876,144.57,145.4,143.32
9/3/2015,146.78,3595764,146.05,148.03,145.77
9/2/2015,145.05,4250688,144.74,145.08,143.18
9/1/2015,142.68,5267687,144.91,144.98,141.85
8/31/2015,147.89,4083861,147.38,148.4,146.26
8/28/2015,147.98,4061510,147.75,148.2,147.18
8/27/2015,148.54,4792185,148.5,148.97,145.66
8/26/2015,146.7,6197128,144.09,146.98,142.14
8/25/2015,140.96,6898457,146.94,147.11,140.62
8/24/2015,143.47,10186520,143.47,147.76,142.32
8/21/2015,148.85,7344606,151.5,153.19,148.7
8/20/2015,152.66,3981843,152.74,153.91,152.5
8/19/2015,153.94,4203777,155.15,155.67,153.41
8/18/2015,156.01,2018032,155.51,156.52,155.25
8/17/2015,156.31,2243551,155.2,156.69,154.7
8/14/2015,155.75,3222424,155,156.21,154.58
8/13/2015,155.07,2533318,156.06,156.09,154.3171
8/12/2015,156.16,3621923,154.26,156.52,153.95
8/11/2015,155.51,3158019,155.96,155.99,154.86
8/10/2015,156.75,4610586,156.77,157.4652,156.12
8/7/2015,155.12,3794472,155.89,156.25,154.335
8/6/2015,156.32,3004487,157.13,157.54,156.18
8/5/2015,157.9,3469300,159.1,159.54,157.48
8/4/2015,157.6,5253212,158.4,158.82,156.87
8/3/2015,158.71,4611807,161.7,161.85,157.9
7/31/2015,161.99,3580225,161.4,162.06,160.63
7/30/2015,160.96,1994600,160.5,161.4,159.75
7/29/2015,161.09,3376951,160,161.5,159.39
7/28/2015,160.05,2720720,159.91,160.19,158.5
7/27/2015,159.07,3705475,159,160.18,158.6
7/24/2015,159.75,3770407,161.29,161.93,159.41
7/23/2015,161.73,5028356,160.27,162.75,159.83
7/22/2015,160.35,7173079,162.73,163.0695,159.7
7/21/2015,163.07,13727110,164.34,166.35,162.02
7/20/2015,173.22,7251305,172.79,173.78,172.14
7/17/2015,172.51,4346777,170.33,172.52,170.1
7/16/2015,171,3529424,169.47,171.09,169.16
7/15/2015,168.53,1997729,168.48,169.27,168
7/14/2015,168.61,3021166,169.43,169.54,168.24
7/13/2015,169.38,4225488,167.93,169.89,167.52
7/10/2015,166.95,4538349,165.66,167.4,165.515
7/9/2015,163.85,4199088,165.34,165.51,163.7
7/8/2015,163.16,2776271,164,164.94,162.68
7/7/2015,165,3549861,164.94,165.35,162.2317
7/6/2015,164.73,3077410,163.83,165.23,163.52
7/2/2015,165.09,2851396,165.05,165.32,164.42
7/1/2015,164.49,3214437,163.97,165.61,163.6
6/30/2015,162.66,3597257,163.99,164,162.12
6/29/2015,162.97,3313914,163.92,165.35,162.89
6/26/2015,165.46,8925498,166.23,166.8116,165.23
6/25/2015,166.08,2408705,167.8,168.13,166.08
6/24/2015,166.97,3548079,168.71,168.84,166.8301
6/23/2015,168.62,3700989,168.38,169.97,167.573
6/22/2015,167.73,2335796,167.65,168.34,167.2
6/19/2015,166.99,7015534,167.62,168.42,166.77
6/18/2015,168.25,3330764,167.05,168.72,167.05
6/17/2015,167.17,2862993,167,167.8476,166.1
6/16/2015,166.84,3249752,166.33,167.4,165.91
6/15/2015,166.26,4242795,165.33,166.44,164.25
6/12/2015,166.99,3062125,168.23,168.3,166.69
6/11/2015,168.78,3463893,169.26,170.44,168.54
6/10/2015,168.92,4680002,166.49,169.39,166.06
6/9/2015,165.68,3394390,165.34,166.02,163.37
6/8/2015,165.34,3758676,167.17,167.28,165.02
6/5/2015,167.4,3100401,168.25,168.9103,167.2
6/4/2015,168.38,3076991,169.53,170.6,167.93
6/3/2015,169.92,2131031,170.5,171.5601,169.63
6/2/2015,169.65,2571662,169.66,170.45,168.43
6/1/2015,170.18,2982367,170.21,171.04,169.03
5/29/2015,169.65,4075576,171.35,171.35,169.65
5/28/2015,171.71,1731347,171.45,171.84,170.66
5/27/2015,172,2764328,171.16,172.48,170.49
5/26/2015,170.13,3841937,172.11,172.12,169.13
5/22/2015,172.22,2849142,173.04,173.39,172.19
5/21/2015,173.34,2293645,173.32,174.14,173.035
5/20/2015,173.76,2300693,173.33,174.44,172.46
5/19/2015,173.48,2522984,172.97,173.75,171.93
5/18/2015,173.06,1930206,173.44,173.49,172.3
5/15/2015,173.26,2916087,173.91,174.41,172.6
5/14/2015,174.05,2438669,173.5,174.4,173.22
5/13/2015,172.28,2457170,171.24,172.74,170.75
5/12/2015,170.55,2954387,170.55,171.4899,168.84
5/11/2015,171.12,2657123,172.65,172.99,170.86
5/8/2015,172.68,3092479,172.94,173.33,172.24
5/7/2015,170.99,2472627,169.63,171.98,169.04
5/6/2015,170.05,3610295,172.9,174.05,168.86
5/5/2015,173.08,3593415,173.51,174.23,171.96
5/4/2015,173.97,4023794,174.47,176.3,173.7
5/1/2015,173.67,3311743,173.2,174,172.42
4/30/2015,171.29,5058348,173.77,174.28,170.3
4/29/2015,174.4,4515143,173.4,175.1303,172.8
4/28/2015,173.92,5814978,170.83,174.69,170.02
4/27/2015,170.73,3166588,170.89,171.49,170.3
4/24/2015,169.78,3887859,170.23,170.85,168.74
4/23/2015,170.24,8226707,165.23,171.91,165.14
4/22/2015,165.36,4022236,164.39,166,162.89
4/21/2015,164.26,9681557,166.07,167.38,164.05
4/20/2015,166.16,9572126,162.1,166.64,161.9
4/17/2015,160.67,4308880,161.75,161.86,160.03
4/16/2015,163.13,3130813,163.31,163.98,162.54
4/15/2015,164.13,3495848,162.63,164.96,162.5
4/14/2015,162.3,2716418,162.42,162.7352,160.79
4/13/2015,162.38,3868071,162.37,164,162.36
4/10/2015,162.86,2511035,162.34,163.33,161.25
4/9/2015,162.34,2263480,161.7,162.47,160.72
4/8/2015,161.85,2521583,161.72,163.55,161.01
4/7/2015,162.07,3147566,161.67,163.84,161.62
4/6/2015,162.04,3465581,159.69,162.8,158.702
4/2/2015,160.45,4671478,159.52,162.54,158.89
4/1/2015,159.18,3694519,160.23,160.62,158.39
3/31/2015,160.5,4254808,161.08,162.33,160.4
3/30/2015,162.67,4137986,161.31,163.6,161.25
3/27/2015,160.4,3477801,160.79,160.9,159.23
3/26/2015,160.59,4391017,159.27,161.25,158.91
3/25/2015,159.2,5428222,163.08,163.08,159.2
3/24/2015,163,4331090,164.79,164.89,162.9
3/23/2015,164.63,5929727,162.77,165.35,162.73
3/20/2015,162.88,9001842,160.95,163,160.35
3/19/2015,159.81,3871119,159.7,160.92,158.81
3/18/2015,159.81,5737794,156.85,160.7,155.8
3/17/2015,156.96,3311792,156.2,157.29,155.37
3/16/2015,157.08,3749638,155.05,157.09,154.8
3/13/2015,154.28,6057170,157.46,157.52,153.4
3/12/2015,157.98,4566291,156.27,158.72,156.27
3/11/2015,156.8,5709280,158.57,159.14,155.935
3/10/2015,157.81,4600260,159.6,160.23,157.81
3/9/2015,160.77,5193874,158.2,161.15,158.2
3/6/2015,158.5,4538724,160.19,161.44,158.06
3/5/2015,161.18,3787426,159.86,161.5,159.703
3/4/2015,159.42,3633335,160.54,160.56,158.72
3/3/2015,161.03,3234006,160.27,161.75,160
3/2/2015,160.48,5910972,161.68,161.89,159.8101
2/27/2015,161.94,4403866,161.05,162.29,160.16
2/26/2015,160.87,7107766,163.74,164.14,159.77
2/25/2015,162.81,4003088,164.94,164.96,162.58
2/24/2015,164.83,4048109,162.49,164.99,161.51
2/23/2015,162.91,2712218,164.23,164.4,162.5
2/20/2015,163.65,3346955,163.64,164.34,162.09
2/19/2015,163.89,3504269,162.05,164.49,161.44
2/18/2015,162.19,4358252,161.86,162.47,160.64
2/17/2015,160.96,2892929,159.75,161.41,159.73
2/13/2015,160.4,3706909,158.78,160.8,158.64
2/12/2015,158.52,3331904,158.72,159.5,158.09
2/11/2015,158.2,3626629,157.76,159.09,157.17
2/10/2015,158.56,4440579,156.74,158.56,155.08
2/9/2015,155.75,2981444,156,157.5,155.4
2/6/2015,156.72,3256440,157.34,158.08,156.23
2/5/2015,157.91,5253628,157.29,158.59,157.1501
2/4/2015,156.96,3676106,157.21,158.71,156.7
2/3/2015,158.47,5536804,154.75,158.6,154.75
2/2/2015,154.66,4711986,154,154.66,151.51
1/30/2015,153.31,6563442,153.91,155.24,153.04
1/29/2015,155.48,8312100,151.38,155.58,149.52
1/28/2015,151.55,4493190,154,154.53,151.55
1/27/2015,153.67,5659328,154.94,155.09,152.59
1/26/2015,156.36,7887907,158.26,159.46,155.77
1/23/2015,155.87,4830128,155.03,157.6,154.89
1/22/2015,155.39,6118450,151.94,155.72,151.76
1/21/2015,152.09,11891690,153.03,154.5,151.07
1/20/2015,156.95,8368458,156.7,157.33,154.03
1/16/2015,157.14,5755866,153.82,157.63,153.82
1/15/2015,154.57,4251472,156.69,156.97,154.16
1/14/2015,155.8,4679570,154.86,156.49,153.74
1/13/2015,156.81,4376654,157.26,159.97,155.68
1/12/2015,156.44,4185540,159,159.25,155.76
1/9/2015,159.11,4485123,158.42,160.34,157.25
1/8/2015,158.42,4240432,156.24,159.044,155.55
1/7/2015,155.05,4694891,157.2,157.2,154.03
1/6/2015,156.07,6140885,159.67,159.96,155.17
1/5/2015,159.51,4877949,161.27,161.27,159.19
1/2/2015,162.06,5521275,161.31,163.31,161
12/31/2014,160.44,4007568,160.41,161.5,160.38
12/30/2014,160.05,2820875,160.02,160.82,159.79
12/29/2014,160.51,3328597,162,162.34,159.45
12/26/2014,162.34,1912278,162.27,163.09,162.01
12/24/2014,161.82,1869977,162.88,162.99,161.61
12/23/2014,162.24,4044120,162.23,162.9,161.61
12/22/2014,161.44,4671176,158.33,161.91,158.33
12/19/2014,158.51,8863708,157.49,160.41,157.49
12/18/2014,157.68,7289467,153.58,157.68,153.3
12/17/2014,151.93,5135799,151.52,153.308,151.11
12/16/2014,151.41,6781567,152.03,154.89,150.5
12/15/2014,153.06,6489279,155.93,156.739,152.84
12/12/2014,155.38,8603486,160.25,160.5,155.33
12/11/2014,161.07,3987625,160.82,162.93,160.52
12/10/2014,160.51,4081495,163.01,163.33,160.03
12/9/2014,162.99,3865355,160.84,163.02,160.8
12/8/2014,161.86,2851383,163.29,163.29,161.54
12/5/2014,163.27,3013455,163.61,164.5,162.91
12/4/2014,164.05,3860288,164.01,164.5,163.01
12/3/2014,164.52,6432090,162.47,164.52,162
12/2/2014,162.67,3465647,162.47,162.73,161.64
12/1/2014,161.54,4165523,161.64,163.315,161.35
11/28/2014,162.17,2405512,162.75,163.37,161.44
11/26/2014,161.95,3966022,161.93,162.1,161.01
11/25/2014,161.76,4062338,162.65,163.5,161.56
11/24/2014,162.15,6615896,161.54,163.86,161.06
11/21/2014,160.92,4076193,161.83,161.95,160.75
11/20/2014,160.64,4182186,160.95,161.5,159.8
11/19/2014,161.43,3801179,162.05,162.1,160.96
11/18/2014,161.89,5410056,164.73,164.75,161.89
11/17/2014,164.16,4795042,164.16,164.97,163.72
11/14/2014,164.16,4974605,162.1,164.49,161.69
11/13/2014,162.79,3239343,162,162.8,161.8
11/12/2014,161.92,3377542,162.28,163,161.76
11/11/2014,163.3,3534400,163.7,163.9,162.6
11/10/2014,163.49,4956409,161.9,164.47,161.61
11/7/2014,162.07,3491874,161.42,162.2069,160.85
11/6/2014,161.46,4067487,161.28,161.53,160.05
11/5/2014,161.82,4102438,163.13,163.54,161.56
11/4/2014,162.65,4241264,164.34,164.36,162.24
11/3/2014,164.36,4683808,164.25,164.54,163.375
10/31/2014,164.4,5817961,165.48,165.59,163.6165
10/30/2014,164.35,3895869,163.5,164.62,163.02
10/29/2014,163.46,4738734,164.33,164.615,162.76
10/28/2014,163.6,7894973,162,163.6,161.8
10/27/2014,161.87,4989112,162,162.91,161.81
10/24/2014,162.08,6652126,162.08,162.44,161.45
10/23/2014,162.18,7599154,162.12,162.83,161.54
10/22/2014,161.79,11084830,162.41,165.41,161.1
10/21/2014,163.23,20947830,166.4,166.68,161.68
10/20/2014,169.1,23393800,166.845,170.331,166.69
10/17/2014,182.05,4350238,181.24,182.84,180.22
10/16/2014,179.84,5578469,179.8,181.48,178.69
10/15/2014,181.75,6895843,182.46,183.79,178.7488
10/14/2014,183.8,3924621,184.89,185.72,183.59
10/13/2014,183.52,3596738,185.49,186.65,183.42
10/10/2014,185.93,5090174,185.86,187.74,185.1
10/9/2014,186.42,2625359,189.12,189.5,186.09
10/8/2014,189.36,2982451,185.97,189.6,185.61
10/7/2014,185.71,2990954,187.77,188.12,185.54
10/6/2014,189.04,2099525,189.69,190.89,188.71
10/3/2014,188.67,3071521,188.11,189.37,187.56
10/2/2014,186.91,2281749,187.66,187.78,186.24
10/1/2014,187.17,3705432,189.91,190.4,186.79
9/30/2014,189.83,2870283,189.64,190.85,189.15
9/29/2014,189.64,2336317,188.51,189.96,188.12
9/26/2014,190.06,2493862,188.93,190.33,188.61
9/25/2014,189.01,4151355,192.05,192.5,188.97
9/24/2014,192.31,3082583,191,192.45,189.88
9/23/2014,191.62,3300715,192.75,193.07,191.52
9/22/2014,193.11,3288454,193.72,194.14,192.63
9/19/2014,194,8847306,194.54,195,193.19
9/18/2014,193.75,2963346,192.79,194.13,192.71
9/17/2014,192.8,3126159,193.22,193.64,192.3
9/16/2014,192.96,2561528,191.25,193.57,190.82
9/15/2014,191.81,2456411,191.42,192.49,190.58
9/12/2014,191.28,2900953,191.47,191.6,190.57
9/11/2014,191.72,2297955,191.08,192.78,190.12
9/10/2014,191.54,2763994,190.12,192.15,190.1
9/9/2014,189.99,2390391,190.34,190.74,189.78
9/8/2014,190.14,2524233,190.75,191.2,189.51
9/5/2014,191.2,2260202,190.53,191.75,190.09
9/4/2014,190.68,2864944,191.69,192.69,190.06
9/3/2014,191.95,1822765,192.39,192.95,191.86
9/2/2014,191.56,2679529,192.68,192.97,190.93
8/29/2014,192.3,2909422,192.28,192.75,191.14
8/28/2014,192,1503582,191.47,192.2986,190.66
8/27/2014,192.25,2190185,193.03,194.133,191.56
8/26/2014,192.99,3158767,191.02,193.53,191.02
8/25/2014,191.16,1723557,191.39,191.81,190.71
8/22/2014,190.41,1940334,190.77,191.88,190.29
8/21/2014,191.23,2496475,190.9,192.07,190.5
8/20/2014,190.1,2177642,189.86,190.39,189.25
8/19/2014,190.07,2038470,190.04,190.25,189.36
8/18/2014,189.36,2418687,188.1,189.81,187.76
8/15/2014,187.38,2814815,187.85,188.88,186.79
8/14/2014,187.88,1929422,187.57,188.17,186.93
8/13/2014,187.95,1794941,188,188.48,187.37
8/12/2014,187.34,1858635,187.45,188.69,186.81
8/11/2014,187.47,2527208,187.81,188.36,186.28
8/8/2014,186.63,2781486,184.4,186.67,183.58
8/7/2014,184.3,2708590,186.64,186.68,183.58
8/6/2014,185.97,3847041,185.36,186.88,184.44
8/5/2014,187.1,3307945,188.75,189.196,186.44
8/4/2014,189.64,2125035,189.35,189.95,188.6
8/1/2014,189.15,5178022,190.5,191.5,188.86
7/31/2014,191.67,4207339,192.84,194.29,191.54
7/30/2014,194,3943779,195.2,195.99,192.9
7/29/2014,194.57,3264124,195.3,195.89,194.54
7/28/2014,195.78,3242107,194.3,196.4,193.65
7/25/2014,194.4,3376430,195.3,195.9,193.7901
7/24/2014,195.24,3503667,193.95,195.62,193.75
7/23/2014,193.63,3584165,194.11,194.9,193.57
7/22/2014,194.09,4851325,191.59,194.72,191.56
7/21/2014,190.85,4154446,191.3,191.7,189.25
7/18/2014,192.5,8165628,191.96,193.44,190
7/17/2014,192.49,8827453,192.36,195.95,192
7/16/2014,192.36,7811181,192.24,193.36,190.76
7/15/2014,188.49,4858779,189.54,190.08,188.21
7/14/2014,189.86,4501073,188.55,190.44,188.53
7/11/2014,188,2402540,187.73,188.35,186.705
7/10/2014,187.7,3177816,186.44,188.05,186.21
7/9/2014,188.42,3309559,187.68,188.9,186.89
7/8/2014,187.22,3135115,187.65,188.08,186.37
7/7/2014,188.04,2958707,187.61,188.27,187.44
7/3/2014,188.53,2422363,188.39,188.806,187.35
7/2/2014,188.39,5092954,186.34,188.99,186.17
7/1/2014,186.35,6643078,181.7,187.27,181.7
6/30/2014,181.27,4223820,181.33,181.93,180.26
6/27/2014,181.71,4575380,179.77,182.46,179.66
6/26/2014,180.37,3258470,180.87,181.37,179.27
6/25/2014,180.72,2762820,180.25,180.97,180.06
6/24/2014,180.88,3875358,181.5,183,180.65
6/23/2014,182.14,3231689,181.92,182.25,181
6/20/2014,181.55,10686760,182.59,182.67,181.4
6/19/2014,182.82,3551005,184.12,184.47,182.356
6/18/2014,183.6,3925158,182.04,183.61,181.79
6/17/2014,182.26,2445357,181.9,182.81,181.56
6/16/2014,182.35,3538718,182.4,182.71,181.235
6/13/2014,182.56,2773423,182,183,181.52
6/12/2014,181.22,4425086,182.48,182.55,180.91
6/11/2014,182.25,4061486,183.61,184.2,182.01
6/10/2014,184.29,4138348,186.2,186.2199,183.82
6/9/2014,186.22,2728403,186.22,187.64,185.96
6/6/2014,186.37,3296692,186.47,187.65,185.9
6/5/2014,185.98,2852248,184.66,186.09,183.92
6/4/2014,184.51,2375817,184.71,185.45,184.2
6/3/2014,184.37,2515006,185.55,185.76,184.12
6/2/2014,185.69,3200540,184.76,186.2801,184.67
5/30/2014,184.36,4620386,183.38,184.57,182.49
5/29/2014,183.76,2759903,183.64,183.78,182.33
5/28/2014,183.08,3721398,184.48,184.88,182.94
5/27/2014,184.78,4793716,184.8,185.65,183.93
5/23/2014,185.94,2562907,185.84,186.14,185.3101
5/22/2014,185.68,2215309,186.45,186.45,185.03
5/21/2014,186.39,2984907,185.85,187.16,184.95
5/20/2014,184.89,3023761,186.25,186.7,184.7
5/19/2014,187,3270670,186.61,187.13,186.04
5/16/2014,187.06,3946049,186.27,187.41,185.93
5/15/2014,186.46,4202156,189.07,189.08,186.18
5/14/2014,188.72,5251499,191.91,191.99,188.17
5/13/2014,192.19,2226577,192.79,193.03,191.76
5/12/2014,192.57,3777411,191.12,193.02,190.94
5/9/2014,190.08,2261646,188.98,190.5854,188.37
5/8/2014,188.91,2431943,189.16,190.57,188.23
5/7/2014,189.3,3817452,189.34,190.3,186.93
5/6/2014,190.03,3186237,190.93,190.95,189.25
5/5/2014,191.26,2222041,191.05,191.49,189.8
5/2/2014,191.44,3049853,193.75,193.84,191.25
5/1/2014,193.53,3673954,196.31,196.74,193.15
4/30/2014,196.47,4206079,194.38,196.86,194.35
4/29/2014,195.11,4626270,193.59,195.94,193.41
4/28/2014,193.14,5632139,191.14,193.99,190.58
4/25/2014,189.63,3871007,190.54,190.67,189.11
4/24/2014,190.22,4407111,192.22,192.22,190.03
4/23/2014,191.73,4735761,191.79,192.41,190.11
4/22/2014,192.15,3878576,192.01,193,191.2
4/21/2014,192.27,5419311,189.8,192.805,189.74
4/17/2014,190.01,11248880,187.25,190.7,187.01
4/16/2014,196.4,8467967,198.05,198.71,195
4/15/2014,197.02,5351281,195.98,197.41,195.42
4/14/2014,197.77,5431064,196.24,198.24,195.88
4/11/2014,195.19,4834989,195.04,197,194.27
4/10/2014,195.68,8417865,196.06,199.21,195.66
4/9/2014,196.64,5480087,193.88,197,193.6
4/8/2014,193.29,5112029,193.89,194.1675,192.6898
4/7/2014,194.52,6740548,191.72,195.309,191.57
4/4/2014,191.77,6089856,193.12,193.97,191.28
4/3/2014,192.69,4074541,193.2,193.38,192.35
4/2/2014,193.55,4923642,194.24,194.5,192.49
4/1/2014,194.5,5394135,193.12,195.13,192.78
3/31/2014,192.49,8537265,191.64,193.77,191.4
3/28/2014,190.45,5193721,189.94,192.62,189.11
3/27/2014,189.83,6749697,191.91,192.67,189.322
3/26/2014,192.62,6851710,194.98,195.63,191.96
3/25/2014,195.04,10902080,188.76,195.395,188.7
3/24/2014,188.25,5738487,187.43,189.44,187.37
3/21/2014,186.67,12535240,188.5,188.7,186.4
3/20/2014,187.9,5059611,184.47,188.26,184.17
3/19/2014,184.71,4319687,185.6,186.7,183.5001
3/18/2014,186.81,3959058,185.99,187.9,185.54
3/17/2014,185.81,4938122,182.66,186.35,182.66
3/14/2014,182.21,5479729,183.89,184.29,182.21
3/13/2014,183.9,4912569,186.41,187,183.71
3/12/2014,186.22,4833043,186.01,187.45,185.89
3/11/2014,186.76,4229458,187.41,188.45,186.04
3/10/2014,186.39,4591236,187.55,188.37,185.849
3/7/2014,187.68,4117815,188.35,188.92,187.18
3/6/2014,187.64,3817326,187.37,188.39,186.9
3/5/2014,187.14,3485229,186.57,187.95,186.4
3/4/2014,186.44,4732965,185.81,187.16,185.68
3/3/2014,184.26,3950114,183.33,184.64,182.82
2/28/2014,185.17,4667852,185.38,186.12,183.65
2/27/2014,185.27,3827755,183.83,185.95,183.81
2/26/2014,184.06,3740658,183.94,185.28,183.56
2/25/2014,183.23,3902289,183.52,184.6,182.88
2/24/2014,183.45,4595312,182.82,185.16,182.82
2/21/2014,182.79,5699317,184.25,185.71,182.62
2/20/2014,184.26,4968166,182.96,184.8599,182.79
2/19/2014,182.95,4671489,182.74,185.65,182.41
2/18/2014,183.19,4435184,183.18,184,182.32
2/14/2014,183.69,4665473,181.26,184.43,180.99
2/13/2014,181.84,4481978,178.22,182.36,177.86
2/12/2014,180.24,3983048,179.52,181.25,179.26
2/11/2014,179.7,4647293,176.81,180.39,176.8
2/10/2014,177.14,3540399,176.97,177.65,176.25
2/7/2014,177.25,4725597,175.64,177.56,175.07
2/6/2014,174.67,4292241,173.97,174.85,173.79
2/5/2014,174.24,4712296,172.19,174.97,172.19
2/4/2014,172.84,4349776,173.53,173.75,172.36
2/3/2014,172.9,7186803,176.02,176.02,172.72
1/31/2014,176.68,5193390,176.11,177.835,175.34
1/30/2014,177.36,4853735,177.17,177.86,176.36
1/29/2014,176.4,4970930,175.98,178.53,175.89
1/28/2014,176.85,5333292,178.05,178.45,176.16
1/27/2014,177.9,5208563,179.605,179.65,177.66
1/24/2014,179.64,6933359,181.25,182.8141,179.64
1/23/2014,182.73,6973870,181.43,183.72,180.71
1/22/2014,182.25,13796110,181.28,183.5,179.67
1/21/2014,188.43,11013900,190.23,190.39,186.79
1/17/2014,190.09,7644597,188.04,190.81,187.86
1/16/2014,188.76,4770018,187.53,188.99,186.8
1/15/2014,187.74,4816491,185.82,188.65,185.49
1/14/2014,185.92,4619224,185.06,186.428,183.8818
1/13/2014,184.16,5784692,186.26,186.95,183.86
1/10/2014,187.26,4022381,188.31,188.57,186.28
1/9/2014,187.38,4321330,189.02,189.5,186.55
1/8/2014,187.97,4603156,189.33,189.4175,187.26
1/7/2014,189.71,5932330,186.39,190.35,186.38
1/6/2014,186,4067790,187.15,187.355,185.3
